state_abbr,county_clean,MonthlyCharge,Tenure,Churn_Flag,InternetService
IN,HENRY,162.4713,54.55457,0,Fiber Optic
PA,UNION,92.45514,69.66502,0,DSL
WA,SNOHOMISH,79.97886,43.51853,0,
WI,POLK,134.9509,69.60418,0,Fiber Optic
NY,HERKIMER,230.1051,70.66353,0,Fiber Optic
IL,CLINTON,242.6143,55.31399,0,Fiber Optic
NC,WAKE,172.4555,59.8036,0,Fiber Optic
KS,BOURBON,137.4392,44.59709,0,Fiber Optic
NE,DAKOTA,162.4608,63.30112,0,DSL
TN,SULLIVAN,202.6362,65.66053,0,DSL
IA,SIOUX,204.9496,69.59174,0,Fiber Optic
WA,SKAGIT,267.6427,56.82842,1,DSL
IL,LASALLE,142.4993,65.79102,0,
CA,SOLANO,212.6415,64.82387,0,DSL
IL,BUREAU,257.6549,64.64639,0,Fiber Optic
MA,ESSEX,182.4608,57.66137,0,Fiber Optic
MO,IRON,149.9776,65.2908,0,
IN,MADISON,162.4538,61.06693,0,DSL
NE,SAUNDERS,210.127,57.43476,0,Fiber Optic
OH,CLINTON,127.4738,70.87198,0,DSL
ND,KIDDER,187.6094,70.38624,0,DSL
MS,MONROE,147.4601,56.19179,0,Fiber Optic
TX,CORYELL,182.4653,46.12924,0,Fiber Optic
KS,SEDGWICK,162.447,68.79253,0,DSL
MI,CHIPPEWA,182.4538,56.36817,0,Fiber Optic
NC,BLADEN,167.4564,69.61652,0,Fiber Optic
NY,ULSTER,152.4441,40.73541,0,DSL
NJ,OCEAN,219.9902,60.97847,0,Fiber Optic
PA,MERCER,149.9913,56.97428,0,
NY,MONROE,242.6281,69.70038,1,Fiber Optic
AK,PRINCE OF WALES-HYDER,117.4858,43.18342,0,
GA,OGLETHORPE,127.4586,45.72582,0,
MN,ST LOUIS,92.45514,59.52332,0,DSL
LA,MOREHOUSE,159.9794,63.89833,0,DSL
MA,BRISTOL,172.4705,64.49464,0,DSL
MN,OLMSTED,204.9634,63.60495,0,Fiber Optic
NY,PUTNAM,162.4653,71.023,0,DSL
MA,BERKSHIRE,149.9915,56.03541,0,Fiber Optic
NY,JEFFERSON,200.1465,64.11367,0,
VA,HENRICO,202.65,67.63205,0,DSL
NY,SUFFOLK,137.4872,70.03794,0,Fiber Optic
FL,MIAMI-DADE,127.4586,55.09556,0,
CA,SONOMA,172.4567,39.27244,0,DSL
VA,MATHEWS,140.0013,43.99275,0,DSL
IL,MCDONOUGH,149.9483,69.25731,0,Fiber Optic
NY,ONEIDA,232.6707,67.27889,0,
NC,PAMLICO,127.4958,56.56411,0,Fiber Optic
PA,MONTGOMERY,164.9715,69.40052,0,DSL
UT,BOX ELDER,107.482,55.72308,0,DSL
WV,BOONE,152.5104,64.79115,0,DSL
PA,BEDFORD,194.9699,66.7439,0,Fiber Optic
WA,ADAMS,245.132,60.81814,0,Fiber Optic
ND,MCLEAN,144.9607,68.03889,0,Fiber Optic
ME,OXFORD,169.9378,62.71338,0,Fiber Optic
TN,LINCOLN,252.6378,52.11755,0,Fiber Optic
NE,MADISON,169.9741,49.67473,0,Fiber Optic
IN,HANCOCK,134.9509,56.78051,0,Fiber Optic
WV,CLAY,149.9447,44.97817,0,DSL
CA,TULARE,177.4945,57.04063,0,DSL
MN,HENNEPIN,222.6326,55.15311,1,DSL
NY,BRONX,184.967,64.44587,0,Fiber Optic
TN,HAMILTON,210.1518,68.69369,0,
AZ,PIMA,144.9607,42.32324,0,Fiber Optic
NY,WAYNE,94.97283,61.0537,0,DSL
MN,WABASHA,245.1457,41.93978,0,Fiber Optic
RI,PROVIDENCE,152.4798,57.692,0,Fiber Optic
CO,SUMMIT,210.127,60.78096,0,Fiber Optic
NY,ONEIDA,124.9607,57.6786,0,DSL
PA,LEBANON,92.45514,63.99474,0,DSL
VA,ALEXANDRIA,232.6707,67.68938,0,
NY,LIVINGSTON,220.1323,63.79124,0,Fiber Optic
MA,HAMPDEN,114.9976,44.40526,0,
NY,RICHMOND,235.1372,69.66186,0,DSL
IL,BUREAU,152.4579,56.07932,0,DSL
FL,SANTA ROSA,217.484,68.6654,0,Fiber Optic
DC,DISTRICT OF COLUMBIA,142.4827,56.79773,0,DSL
ND,KIDDER,235.1555,55.04679,1,DSL
WY,CARBON,194.9744,55.44991,0,Fiber Optic
MT,FALLON,255.1417,60.7968,0,Fiber Optic
IA,POWESHIEK,184.9715,50.31252,0,Fiber Optic
OH,HAMILTON,129.9598,66.12623,0,DSL
LA,CONCORDIA,147.4738,43.50453,0,Fiber Optic
CT,LITCHFIELD,194.9992,52.86954,0,
IA,KOSSUTH,137.4872,71.70793,0,Fiber Optic
AR,WASHINGTON,149.9741,57.72738,0,DSL
WV,MCDOWELL,220.1185,61.28236,0,Fiber Optic
IA,HUMBOLDT,225.132,51.87037,0,DSL
CT,HARTFORD,169.9378,46.2718,0,Fiber Optic
CA,LOS ANGELES,129.9598,51.22665,0,DSL
UT,CACHE,162.447,58.85409,0,DSL
WI,WINNEBAGO,149.9621,47.37824,0,Fiber Optic
NY,HERKIMER,225.132,69.54041,0,DSL
MT,CASCADE,175.0062,44.72241,0,DSL
MO,CARROLL,127.4421,68.54712,0,DSL
SD,TURNER,195.0062,57.06365,0,Fiber Optic
OR,JACKSON,192.4567,50.14744,0,Fiber Optic
AR,CLAY,159.9349,55.29606,0,Fiber Optic
MS,PIKE,159.9349,56.3981,0,Fiber Optic
WI,MILWAUKEE,287.6427,69.13685,1,Fiber Optic
IN,ORANGE,275.1336,70.89738,0,Fiber Optic
AR,ARKANSAS,232.6378,45.93241,0,DSL
SC,BERKELEY,182.4676,70.14712,0,Fiber Optic
ND,SLOPE,137.4872,45.92276,0,Fiber Optic
IL,COOK,220.1615,62.84168,0,
NY,FRANKLIN,157.4836,69.68937,0,Fiber Optic
TX,HARRIS,169.9378,63.64621,0,Fiber Optic
MO,ST CHARLES,204.9496,70.4936,0,Fiber Optic
IL,EDGAR,194.9525,48.56433,0,DSL
ME,YORK,139.9349,58.06194,0,DSL
ME,KNOX,167.4564,63.86146,0,Fiber Optic
MT,CARBON,210.127,60.97619,0,Fiber Optic
NE,GREELEY,182.447,52.87464,0,Fiber Optic
PR,VEGA BAJA,242.6281,61.4943,0,Fiber Optic
SC,FLORENCE,245.1283,58.15583,0,DSL
TX,HENDERSON,112.4551,52.39253,0,Fiber Optic
IA,SCOTT,169.9671,63.5224,0,
VA,GRAYSON,140.0013,60.1501,0,DSL
CA,MADERA,119.9568,54.97976,0,DSL
MN,LYON,229.9931,63.28052,0,Fiber Optic
IA,MADISON,217.4725,63.01044,0,Fiber Optic
MN,BROWN,230.1051,48.9954,0,Fiber Optic
TX,TARRANT,265.1283,58.28008,0,Fiber Optic
NY,WESTCHESTER,245.1457,54.68337,0,Fiber Optic
WV,RITCHIE,182.4833,69.56109,0,Fiber Optic
TX,DENTON,139.9568,52.64455,0,Fiber Optic
WV,BOONE,167.4847,54.87839,0,DSL
IA,ALLAMAKEE,174.9699,69.7211,0,DSL
NE,OTOE,152.4907,55.15571,0,
NJ,BERGEN,235.1884,52.95508,0,
GA,MORGAN,124.9935,57.92383,0,
NJ,PASSAIC,139.965,71.15596,0,DSL
OR,LANE,179.9476,39.27289,0,Fiber Optic
IL,CHAMPAIGN,222.6143,71.67868,0,DSL
MN,CLAY,174.9755,59.28333,0,Fiber Optic
NE,DIXON,167.4564,69.70982,0,Fiber Optic
NY,NASSAU,267.6647,67.92804,0,Fiber Optic
CT,FAIRFIELD,107.4958,56.7613,0,DSL
NC,DAVIE,240.1149,52.58546,0,Fiber Optic
SC,ORANGEBURG,252.6378,61.85982,0,Fiber Optic
AZ,PINAL,132.5127,54.36032,0,
IL,HENRY,220.1149,65.19187,1,DSL
GA,CHATTAHOOCHEE,104.9923,71.44569,0,
AL,MOBILE,149.9621,71.50838,0,Fiber Optic
KS,BARTON,114.9728,69.9386,0,Fiber Optic
KY,BRECKINRIDGE,147.4783,68.47117,0,Fiber Optic
KY,JEFFERSON,230.1344,57.81039,0,
NY,CAYUGA,204.961,48.59906,0,Fiber Optic
MO,IRON,117.4835,70.00545,0,
NH,BELKNAP,177.6508,64.37488,0,
NY,ONEIDA,184.961,55.71809,0,DSL
AK,NORTH SLOPE,174.9768,54.73234,0,DSL
GA,WASHINGTON,114.9728,67.83633,0,Fiber Optic
CA,FRESNO,192.4705,61.91553,0,Fiber Optic
WI,VILAS,137.4392,67.35636,0,Fiber Optic
MO,SHELBY,92.45514,57.527,0,DSL
OH,SUMMIT,245.1283,61.75393,0,DSL
VT,ORLEANS,182.4608,71.92785,0,Fiber Optic
TX,BEXAR,114.9509,69.16679,0,DSL
IN,WHITE,210.1563,65.22821,0,
LA,POINTE COUPEE,157.4698,52.1213,0,Fiber Optic
AR,DESHA,252.624,69.22914,0,Fiber Optic
OH,PUTNAM,134.9509,66.29517,0,Fiber Optic
TX,TRAVIS,167.4564,55.67421,0,Fiber Optic
NJ,MONMOUTH,187.6094,67.23058,0,DSL
FL,MONROE,150.0208,64.46474,0,
FL,ALACHUA,220.1149,46.84844,0,DSL
NC,CUMBERLAND,265.1283,62.08563,1,Fiber Optic
MS,NEWTON,210.127,52.59645,0,Fiber Optic
LA,CADDO,117.4392,56.79639,0,DSL
AL,MONROE,149.9483,60.70855,0,Fiber Optic
FL,ORANGE,162.5007,63.96787,0,Fiber Optic
CA,VENTURA,165.0182,54.59144,0,
TX,MONTGOMERY,262.6106,44.21572,0,Fiber Optic
KY,MARION,184.9939,37.05135,0,
ME,HANCOCK,169.9378,66.44706,0,Fiber Optic
NY,BRONX,245.1457,64.52797,0,Fiber Optic
WI,ROCK,175.1331,45.62851,0,
FL,JEFFERSON,210.127,66.16108,0,Fiber Optic
IA,MADISON,192.4705,43.91274,0,Fiber Optic
CO,PHILLIPS,204.961,61.69408,0,Fiber Optic
IA,HENRY,127.4783,67.02374,0,DSL
IA,JONES,172.4404,44.24001,1,DSL
FL,BROWARD,204.9634,56.67924,0,Fiber Optic
CA,RIVERSIDE,139.9568,58.59644,0,Fiber Optic
CA,SAN JOAQUIN,92.5018,53.47075,0,
NC,CURRITUCK,207.6386,55.83128,0,
AR,JEFFERSON,124.9643,71.31142,0,Fiber Optic
MI,INGHAM,117.4872,49.59222,0,DSL
IN,WASHINGTON,210.138,40.21109,1,
KY,LOGAN,164.9715,63.3194,0,DSL
IA,FAYETTE,242.6326,47.86746,0,Fiber Optic
NH,ROCKINGHAM,222.6281,60.45695,0,DSL
CA,ORANGE,124.9607,66.02069,0,DSL
KY,GRAYSON,157.4836,66.13718,0,Fiber Optic
CA,LOS ANGELES,184.9647,65.13745,0,Fiber Optic
AL,MOBILE,182.4538,71.68832,0,Fiber Optic
PA,WAYNE,157.4698,40.78534,0,Fiber Optic
UT,MILLARD,169.9378,70.77468,0,Fiber Optic
IL,BUREAU,117.472,65.93469,0,
SC,CHESTERFIELD,169.9671,57.26943,0,
OH,MUSKINGUM,117.4686,63.71082,0,DSL
NC,WAKE,245.175,67.49463,0,
LA,EVANGELINE,134.9509,43.04477,0,Fiber Optic
MO,SCHUYLER,207.4974,42.25122,0,Fiber Optic
IN,GREENE,127.482,65.47514,0,Fiber Optic
GA,IRWIN,92.48802,44.57297,0,
OR,COOS,129.9483,65.52159,0,DSL
MI,DELTA,169.9447,52.53037,0,Fiber Optic
IA,BENTON,182.4433,48.03223,0,DSL
AZ,MARICOPA,162.4538,71.53791,0,DSL
AL,JEFFERSON,194.9882,51.41852,0,Fiber Optic
WI,GREEN,240.1149,58.4866,0,Fiber Optic
MI,WAYNE,217.4725,48.49789,1,Fiber Optic
OH,WYANDOT,139.9678,59.49864,0,
NY,ORANGE,179.9794,60.08382,0,Fiber Optic
NY,CATTARAUGUS,162.4676,50.94315,0,DSL
NY,ONEIDA,162.4526,54.50263,0,Fiber Optic
NY,DUTCHESS,204.961,45.22174,0,Fiber Optic
SC,OCONEE,124.9607,67.88471,0,DSL
TX,NUECES,117.472,63.59872,0,
TX,NAVARRO,167.4564,69.75643,0,Fiber Optic
MD,FREDERICK,182.4833,43.46156,0,Fiber Optic
NM,MCKINLEY,192.4885,54.63591,0,Fiber Optic
LA,CLAIBORNE,164.9785,50.3835,0,DSL
SD,HYDE,104.9643,45.88967,0,DSL
KY,HARLAN,220.1615,66.2073,0,
NY,SULLIVAN,210.1051,57.4079,0,DSL
PA,LACKAWANNA,169.9378,55.42229,0,Fiber Optic
IL,ROCK ISLAND,155.0084,40.96005,0,
NE,GREELEY,162.447,59.48183,0,DSL
MD,TALBOT,144.9607,69.53236,0,Fiber Optic
TX,BEXAR,202.65,39.22782,1,DSL
WV,JACKSON,240.1149,52.56715,1,Fiber Optic
MO,CASS,192.4705,41.75833,0,Fiber Optic
KS,DECATUR,157.4836,56.64692,0,Fiber Optic
CA,LOS ANGELES,114.9509,70.01227,0,DSL
ND,BURLEIGH,140.0049,69.24438,0,Fiber Optic
HI,KAUAI,137.4686,71.32046,0,Fiber Optic
TX,WICHITA,124.9607,65.24225,0,DSL
CO,DOUGLAS,194.9581,48.50031,0,Fiber Optic
NE,BLAINE,220.1185,53.15277,0,Fiber Optic
IL,MACON,117.4392,59.35209,0,DSL
CA,SAN BERNARDINO,94.97283,55.22442,0,DSL
LA,ST LANDRY,104.9781,62.72855,0,DSL
MS,WEBSTER,79.97886,56.43572,0,
MI,DICKINSON,237.6549,61.70044,1,DSL
CA,SACRAMENTO,152.4555,69.38376,0,DSL
MD,MONTGOMERY,169.9378,45.91919,0,Fiber Optic
WI,TREMPEALEAU,114.9658,70.99616,0,
FL,LAKE,184.9785,38.92029,0,Fiber Optic
MI,LIVINGSTON,207.4673,63.88028,0,Fiber Optic
UT,WASHINGTON,235.1372,68.00942,0,DSL
OH,GEAUGA,200.1465,63.04815,0,
MS,LEE,172.4848,64.33856,0,
NY,ALBANY,149.9447,62.23314,0,DSL
MD,WASHINGTON,169.9671,59.14986,0,
FL,HILLSBOROUGH,147.4783,71.7825,0,Fiber Optic
OH,WOOD,159.965,43.93445,0,Fiber Optic
NY,WASHINGTON,159.9642,68.97498,0,
KY,LETCHER,127.4421,43.69919,0,DSL
PA,JUNIATA,162.5005,50.76631,0,
WV,MERCER,220.1323,36.98095,0,Fiber Optic
MT,FERGUS,162.4937,54.8376,0,
CO,LA PLATA,149.989,64.08859,0,
SD,BEADLE,124.9935,45.96907,0,
IN,WELLS,222.65,48.04306,0,Fiber Optic
MT,YELLOWSTONE,220.1185,60.16674,0,Fiber Optic
AR,CARROLL,137.4836,64.15463,0,DSL
KY,FLOYD,137.4698,41.72598,0,DSL
PA,WAYNE,242.6326,53.86603,0,Fiber Optic
OH,GUERNSEY,162.4689,63.96033,0,Fiber Optic
IL,SANGAMON,154.9919,58.34548,0,DSL
NJ,BERGEN,192.4705,59.46147,0,Fiber Optic
CA,MARIN,164.9853,70.59181,0,DSL
OH,AUGLAIZE,79.97886,55.62538,0,
OK,DEWEY,242.6326,54.06613,0,Fiber Optic
ME,OXFORD,182.4433,60.98195,0,DSL
AL,CULLMAN,220.1185,51.53345,0,Fiber Optic
FL,ORANGE,172.4742,64.48611,0,Fiber Optic
IL,PULASKI,132.4798,65.63056,0,DSL
MD,ANNE ARUNDEL,172.4705,51.53674,0,DSL
NE,HARLAN,129.9926,48.76309,1,
TX,CASS,220.1149,71.02583,0,DSL
TX,NUECES,117.4858,47.52483,0,
VA,HARRISONBURG,117.4392,68.03642,0,DSL
MI,INGHAM,262.6106,63.37764,0,Fiber Optic
NC,PAMLICO,165.0113,69.36684,0,
IN,CLAY,187.656,64.91577,0,
MA,HAMPSHIRE,157.4698,60.74742,0,Fiber Optic
NY,SULLIVAN,137.4686,65.25348,0,Fiber Optic
NY,ALLEGANY,197.484,60.80126,0,DSL
FL,POLK,235.1417,55.75197,0,DSL
TN,HARDEMAN,182.4608,61.23692,0,Fiber Optic
OH,CUYAHOGA,190.1737,42.93116,0,
NY,ORLEANS,242.6281,64.76289,0,Fiber Optic
WA,STEVENS,182.4653,63.70616,0,Fiber Optic
CA,ORANGE,112.4844,66.74044,0,
CA,SAN MATEO,235.1555,43.69814,1,DSL
CA,SAN BERNARDINO,192.4885,55.89461,0,Fiber Optic
MI,OAKLAND,184.9496,61.2082,0,DSL
IN,ALLEN,124.9935,67.75127,0,
AL,BALDWIN,159.965,67.11199,0,Fiber Optic
ID,CLEARWATER,147.4564,55.18746,0,DSL
ND,SIOUX,164.9785,71.97435,0,DSL
OK,CRAIG,287.6427,41.67396,0,Fiber Optic
MI,ONTONAGON,139.9349,68.55339,0,DSL
AR,BENTON,149.9845,61.13096,0,
LA,NATCHITOCHES,117.4392,68.41538,0,DSL
RI,WASHINGTON,287.6427,66.23131,0,Fiber Optic
ND,RICHLAND,217.484,59.64391,0,Fiber Optic
LA,JACKSON,255.1665,67.39064,0,
WV,WETZEL,137.4872,70.17136,0,Fiber Optic
TX,JEFFERSON,245.1457,62.99453,1,Fiber Optic
AR,CONWAY,242.6326,56.26037,0,Fiber Optic
PA,ELK,104.9781,46.66033,0,DSL
MN,KOOCHICHING,184.9785,69.06894,0,Fiber Optic
NJ,ESSEX,240.1149,68.45528,0,Fiber Optic
NY,RENSSELAER,235.1372,65.05265,0,DSL
CO,WELD,149.9447,64.48112,0,DSL
WI,BROWN,119.9897,69.45823,0,
VT,ORLEANS,139.9979,71.24754,0,
NJ,MERCER,267.6427,62.69829,1,DSL
FL,ESCAMBIA,147.5031,38.58318,0,
PA,MONROE,152.4441,62.71436,0,DSL
MI,ALGER,169.9671,70.63479,0,
KY,FLOYD,147.4421,60.04717,0,Fiber Optic
WI,VERNON,127.4783,52.9247,0,DSL
ME,FRANKLIN,185.0077,69.86605,0,
CA,LOS ANGELES,220.1615,53.39442,0,
FL,DUVAL,195.0062,61.36647,0,Fiber Optic
NY,ULSTER,219.9902,71.80608,0,Fiber Optic
OK,PUSHMATAHA,162.5299,50.40492,0,
NE,SARPY,117.4858,67.60425,0,
IN,FULTON,162.4818,60.42738,0,
PA,DAUPHIN,222.6326,71.99132,0,DSL
TX,HARRIS,184.9496,52.26662,0,DSL
NC,BURKE,222.6281,63.81393,0,DSL
ND,WELLS,182.4433,50.44094,0,DSL
IN,MARION,129.9621,37.04844,0,DSL
GA,WALKER,172.4555,60.26349,0,Fiber Optic
WV,GREENBRIER,217.484,66.10035,0,Fiber Optic
WV,MCDOWELL,119.9568,46.03183,0,DSL
NE,SEWARD,149.9483,53.24575,0,Fiber Optic
NH,MERRIMACK,140.0049,61.35418,0,Fiber Optic
IA,BLACK HAWK,127.4421,59.60557,0,DSL
MT,BLAINE,152.4798,56.34451,0,Fiber Optic
MN,MORRISON,182.4653,61.74695,0,Fiber Optic
WV,FAYETTE,192.4705,71.99418,0,Fiber Optic
IL,RANDOLPH,190.1737,61.84543,0,
IN,VIGO,184.9496,45.34674,0,DSL
SC,CHESTER,202.4433,70.99524,0,Fiber Optic
OK,OKLAHOMA,184.961,66.89948,0,DSL
TX,ELLIS,194.9699,51.58987,0,Fiber Optic
CO,EL PASO,200.1323,43.40615,1,DSL
TX,WHARTON,149.9778,53.91114,0,Fiber Optic
IL,STEPHENSON,242.6326,44.14809,0,Fiber Optic
TX,JIM WELLS,152.4624,49.22149,0,DSL
CA,LOS ANGELES,184.9797,52.60487,0,DSL
WA,PIERCE,265.1283,55.02676,1,Fiber Optic
OH,MEIGS,159.965,50.60009,0,Fiber Optic
PA,HUNTINGDON,212.6228,48.60336,1,DSL
NY,NEW YORK,194.9744,66.03662,0,Fiber Optic
GA,LONG,277.6513,68.87713,0,Fiber Optic
AR,NEWTON,184.9939,60.1745,0,
AZ,MARICOPA,210.1051,64.2498,0,DSL
WI,WINNEBAGO,117.4858,54.65479,0,
LA,ST JAMES,124.9643,70.50947,0,Fiber Optic
OH,HAMILTON,149.9447,67.06183,0,DSL
NY,CATTARAUGUS,120.0035,43.02146,0,
AZ,PIMA,172.5104,49.8063,0,Fiber Optic
LA,BOSSIER,242.6573,65.91489,0,
IA,IDA,139.9512,63.8887,0,DSL
TX,TOM GREEN,159.9349,69.93109,0,Fiber Optic
IN,PIKE,147.4783,68.38161,0,Fiber Optic
WA,GRANT,197.6288,62.8566,0,
NY,CATTARAUGUS,217.4725,56.24647,0,Fiber Optic
TN,CUMBERLAND,184.9797,64.86438,1,DSL
VA,FRANKLIN,164.9647,65.2372,0,DSL
CO,ARAPAHOE,207.6094,48.70941,1,Fiber Optic
WI,DANE,230.1344,55.49261,1,
TN,KNOX,184.9785,62.59584,0,Fiber Optic
CA,SHASTA,182.447,68.79248,0,Fiber Optic
NM,SANDOVAL,245.147,56.0677,0,DSL
AR,RANDOLPH,147.4738,56.75264,0,Fiber Optic
VA,CAMPBELL,149.9845,67.00862,0,
OH,LUCAS,127.4586,66.85966,0,
OK,CUSTER,147.4601,68.70194,0,Fiber Optic
WI,MANITOWOC,149.9447,64.9377,0,DSL
PR,TOA BAJA,207.6094,55.55389,0,Fiber Optic
PA,WAYNE,179.9476,67.25716,0,Fiber Optic
NJ,MONMOUTH,207.4754,68.11166,0,DSL
NC,PENDER,152.4441,69.64918,0,DSL
TN,BRADLEY,137.4684,59.56187,0,
OK,TULSA,235.1591,68.6504,0,Fiber Optic
ID,BANNOCK,220.1185,61.3684,0,Fiber Optic
MA,NORFOLK,172.4567,68.34963,0,DSL
AL,MARSHALL,169.9447,65.90337,0,Fiber Optic
WI,MILWAUKEE,277.6513,45.75297,1,Fiber Optic
NC,DUPLIN,137.4836,70.56361,0,DSL
OR,BENTON,164.9785,57.0815,0,DSL
MN,MOWER,175.0211,60.0122,0,
IL,COOK,117.4835,71.3386,0,
ND,RICHLAND,222.6326,61.9146,0,DSL
OH,PIKE,174.9768,67.39326,0,DSL
MA,BRISTOL,219.9902,65.38821,0,Fiber Optic
AL,LAMAR,112.4551,52.69236,0,Fiber Optic
NY,QUEENS,147.4564,68.02064,0,DSL
MI,OAKLAND,124.9607,44.68507,0,DSL
MI,BERRIEN,235.1555,64.5943,1,DSL
CA,LOS ANGELES,94.97283,62.84343,0,DSL
KY,MCLEAN,162.4676,65.11394,0,DSL
IL,FAYETTE,169.9378,66.74968,0,Fiber Optic
IL,LIVINGSTON,139.9792,62.27729,0,
NH,HILLSBOROUGH,214.9663,48.4017,0,Fiber Optic
PA,LUZERNE,200.1465,61.65935,0,
OK,WOODWARD,162.4608,64.02401,0,DSL
IL,VERMILION,175.0211,58.47534,0,
ME,KENNEBEC,114.9976,62.77262,0,
MO,MCDONALD,152.4624,49.11866,1,DSL
PA,SCHUYLKILL,172.4441,65.44262,0,Fiber Optic
OR,LANE,252.6378,61.09569,0,Fiber Optic
AL,COVINGTON,162.4713,60.55095,0,Fiber Optic
OH,HAMILTON,92.48802,54.0833,0,
NY,DUTCHESS,212.6415,43.73697,1,DSL
SC,GREENWOOD,197.5169,65.36252,0,
WY,BIG HORN,117.4872,38.84886,0,DSL
TX,ZAVALA,112.4551,36.19603,0,Fiber Optic
NC,WAYNE,162.4653,61.45615,0,DSL
NY,WAYNE,95.00571,48.78507,0,
VT,RUTLAND,214.9525,59.00593,0,Fiber Optic
OR,LINN,214.9525,71.6524,0,Fiber Optic
WA,WHATCOM,172.4742,41.09672,0,Fiber Optic
WV,PUTNAM,152.466,70.68543,0,Fiber Optic
FL,HILLSBOROUGH,137.4978,66.82313,0,
CA,ORANGE,137.4684,59.30543,0,
WV,WYOMING,92.45514,62.59775,0,DSL
MA,ESSEX,147.4601,62.27601,0,Fiber Optic
IL,COOK,184.9785,65.06621,0,Fiber Optic
IL,MARION,104.9923,64.34133,0,
MD,PRINCE GEORGES,242.6326,52.30473,0,Fiber Optic
VA,VIRGINIA BEACH,174.9744,48.73343,0,DSL
VA,FAIRFAX,174.991,67.20217,0,
CA,KINGS,207.6094,71.59338,0,Fiber Optic
WA,WHITMAN,252.6378,70.90919,0,Fiber Optic
AR,HEMPSTEAD,184.9785,48.28595,0,Fiber Optic
VT,ORANGE,114.9509,45.51779,0,DSL
WI,MILWAUKEE,167.4564,70.14609,0,Fiber Optic
PA,INDIANA,245.175,71.2039,0,
IL,KENDALL,275.1336,56.70254,0,Fiber Optic
IA,BOONE,252.6378,67.10152,0,Fiber Optic
OK,PAYNE,187.656,65.12634,0,
MI,DELTA,252.624,58.85834,0,Fiber Optic
ME,HANCOCK,144.9607,63.82538,0,Fiber Optic
NJ,UNION,134.9801,55.65515,0,
IL,CHRISTIAN,202.4433,65.34077,0,Fiber Optic
VA,GREENE,162.4608,71.11137,0,DSL
NY,COLUMBIA,182.4608,59.16197,0,Fiber Optic
NY,ERIE,104.9643,42.76683,0,DSL
KS,RILEY,192.4404,71.74385,0,Fiber Optic
AL,COLBERT,159.965,67.11925,0,Fiber Optic
MT,FLATHEAD,159.9512,68.52272,0,Fiber Optic
TN,HUMPHREYS,114.9658,49.98309,0,
PA,CUMBERLAND,172.5034,70.40991,0,
OH,FAIRFIELD,147.4893,68.50985,0,
IL,PIKE,159.965,70.45931,0,Fiber Optic
GA,HARRIS,162.4538,57.54686,1,DSL
MN,POLK,104.9629,70.83727,0,
MT,MISSOULA,172.4555,64.68179,0,Fiber Optic
AR,GRANT,159.9349,52.25168,0,Fiber Optic
OR,CROOK,255.1417,41.36314,0,Fiber Optic
OH,MONTGOMERY,220.1149,57.42888,0,DSL
WV,RANDOLPH,102.4746,67.87061,0,
KY,LAUREL,207.4754,57.3396,0,DSL
AL,SUMTER,182.4608,48.71074,0,Fiber Optic
NY,GREENE,127.4601,65.19543,0,DSL
PA,VENANGO,137.4698,63.47229,0,DSL
CA,LOS ANGELES,179.9476,64.25691,0,Fiber Optic
MA,NORFOLK,127.4601,61.21945,0,DSL
KY,PIKE,174.9919,61.0763,0,Fiber Optic
NY,SARATOGA,245.147,55.51616,1,DSL
IA,MARSHALL,230.1051,55.40614,0,Fiber Optic
LA,TERREBONNE,169.9741,61.24745,0,Fiber Optic
GA,FULTON,197.484,62.68234,0,DSL
MO,FRANKLIN,169.9741,59.33067,0,Fiber Optic
FL,DUVAL,114.9728,65.89761,0,Fiber Optic
NE,GAGE,162.4608,64.85756,0,DSL
LA,POINTE COUPEE,182.4608,62.78671,0,Fiber Optic
FL,POLK,184.9939,46.65167,0,
CA,SAN FRANCISCO,207.4811,64.95453,0,Fiber Optic
TN,ANDERSON,139.9568,70.9092,0,Fiber Optic
PA,LANCASTER,182.447,59.59893,0,Fiber Optic
OK,MARSHALL,172.4705,53.49096,0,DSL
PA,FAYETTE,169.9741,71.3757,0,Fiber Optic
MI,KALAMAZOO,144.9607,49.26867,0,Fiber Optic
WI,TAYLOR,237.6549,52.27228,0,DSL
MO,MONROE,127.4738,71.53607,0,DSL
CA,FRESNO,162.4713,47.62011,0,Fiber Optic
PA,HUNTINGDON,220.1323,58.65575,0,Fiber Optic
TX,HARRIS,255.1665,50.95377,0,
PA,LEBANON,242.6326,41.88419,1,Fiber Optic
VA,ARLINGTON,137.4686,62.80581,0,Fiber Optic
NY,ONEIDA,230.1051,43.50607,0,Fiber Optic
AL,HALE,214.9663,47.29134,0,Fiber Optic
PA,CLEARFIELD,214.9663,70.89862,0,Fiber Optic
OH,BELMONT,172.4579,55.88646,0,Fiber Optic
NE,DAWES,252.6378,57.51975,0,Fiber Optic
IL,RANDOLPH,235.1591,69.4702,0,Fiber Optic
CO,CLEAR CREEK,162.4937,71.8434,0,
KY,BREATHITT,207.4673,67.5746,0,Fiber Optic
NJ,HUDSON,245.1283,45.39565,1,DSL
NV,CLARK,92.45514,48.45122,0,DSL
CA,LOS ANGELES,187.4673,63.57829,0,DSL
VA,WISE,177.4876,71.84893,0,DSL
CA,LOS ANGELES,144.9889,71.63571,0,DSL
CA,SHASTA,252.624,61.63116,0,Fiber Optic
